scheme_code,nav_date,nav_value
121098,2024-04-29,24.5046
144321,2024-04-29,54.0856
136789,2024-04-29,22.9991
152167,2024-04-29,13.565
118765,2024-04-29,115.8631
140987,2024-04-29,1572.8297
123456,2024-04-29,68.4637
138543,2024-04-29,116.9482
147210,2024-04-29,34.5496
129876,2024-04-29,59.3915
153456,2024-04-29,60.3765
131234,2024-04-29,12.6239
154321,2024-04-29,20.781
125497,2024-04-30,142.3353
119418,2024-04-30,43.0068
148540,2024-04-30,27.9699
135773,2024-04-30,70.7526
142517,2024-04-30,646.7196
118834,2024-04-30,69.1189
122639,2024-04-30,69.9782
133322,2024-04-30,23.6027
147839,2024-04-30,52.6456
151234,2024-04-30,87.8358
128472,2024-04-30,25.1153
138291,2024-04-30,47.0579
145672,2024-04-30,35.3905
116543,2024-04-30,44.8305
139847,2024-04-30,53.5501
120987,2024-04-30,73.7742
143256,2024-04-30,13.205
137654,2024-04-30,56.5351
149012,2024-04-30,783.7115
124567,2024-04-30,72.9934
132198,2024-04-30,103.463
146783,2024-04-30,34.2473
141234,2024-04-30,36.8686
115678,2024-04-30,103.239
150345,2024-04-30,56.3844
127890,2024-04-30,31.3198
134567,2024-04-30,24.564
121098,2024-04-30,24.4127
136789,2024-04-30,23.0147
152167,2024-04-30,13.2759
118765,2024-04-30,117.5958
140987,2024-04-30,1572.3815
123456,2024-04-30,68.687
138543,2024-04-30,117.4185
147210,2024-04-30,34.1747
129876,2024-04-30,58.0705
153456,2024-04-30,60.0657
131234,2024-04-30,12.7413
154321,2024-04-30,20.6193
125497,2024-05-01,143.5787
119418,2024-05-01,42.3538
148540,2024-05-01,26.7261
135773,2024-05-01,70.5381
142517,2024-05-01,645.5939
118834,2024-05-01,69.0461
122639,2024-05-01,69.9712
133322,2024-05-01,23.5728
147839,2024-05-01,53.6775
151234,2024-05-01,87.1456
145672,2024-05-01,35.2197
116543,2024-05-01,44.5453
139847,2024-05-01,53.4278
120987,2024-05-01,73.5979
143256,2024-05-01,13.2284
137654,2024-05-01,56.8333
149012,2024-05-01,782.9765
124567,2024-05-01,73.3441
132198,2024-05-01,103.619
146783,2024-05-01,34.4773
141234,2024-05-01,36.594
115678,2024-05-01,102.6453
150345,2024-05-01,57.3886
127890,2024-05-01,31.0483
134567,2024-05-01,24.5636
121098,2024-05-01,24.6027
144321,2024-05-01,54.5949
136789,2024-05-01,23.5654
152167,2024-05-01,13.2068
118765,2024-05-01,117.3895
140987,2024-05-01,1575.2764
123456,2024-05-01,68.1779
138543,2024-05-01,117.5725
147210,2024-05-01,33.5382
129876,2024-05-01,57.5559
153456,2024-05-01,60.8507
131234,2024-05-01,12.9823
125497,2024-05-02,141.1667
119418,2024-05-02,41.9868
148540,2024-05-02,27.2597
135773,2024-05-02,70.6471
142517,2024-05-02,646.6733
118834,2024-05-02,69.4296
122639,2024-05-02,69.5713
133322,2024-05-02,23.2939
147839,2024-05-02,52.813
151234,2024-05-02,87.9327
128472,2024-05-02,25.4141
138291,2024-05-02,47.9008
145672,2024-05-02,35.1049
116543,2024-05-02,44.6247
139847,2024-05-02,53.0967
120987,2024-05-02,73.316
143256,2024-05-02,13.0336
137654,2024-05-02,57.5563
149012,2024-05-02,782.7166
124567,2024-05-02,73.1689
132198,2024-05-02,104.1023
146783,2024-05-02,34.2437
141234,2024-05-02,35.7388
115678,2024-05-02,102.9547
150345,2024-05-02,56.5169
127890,2024-05-02,30.6149
134567,2024-05-02,24.9536
121098,2024-05-02,25.0206
144321,2024-05-02,54.1926
136789,2024-05-02,23.3551
152167,2024-05-02,12.951
118765,2024-05-02,118.2055
140987,2024-05-02,1576.2273
123456,2024-05-02,68.6358
138543,2024-05-02,117.9217
147210,2024-05-02,33.6587
129876,2024-05-02,56.9452
153456,2024-05-02,60.8248
131234,2024-05-02,13.0271
154321,2024-05-02,20.546
125497,2024-05-03,141.9166
119418,2024-05-03,43.1827
148540,2024-05-03,26.7693
135773,2024-05-03,72.2061
142517,2024-05-03,646.6922
118834,2024-05-03,69.2617
122639,2024-05-03,69.7309
133322,2024-05-03,23.6462
147839,2024-05-03,52.8059
151234,2024-05-03,88.2403
128472,2024-05-03,24.9929
138291,2024-05-03,45.976
145672,2024-05-03,34.7641
116543,2024-05-03,45.0623
120987,2024-05-03,75.315
143256,2024-05-03,13.4852
137654,2024-05-03,57.2193
149012,2024-05-03,782.8305
124567,2024-05-03,73.0311
132198,2024-05-03,104.6041
146783,2024-05-03,34.1699
141234,2024-05-03,35.8917
115678,2024-05-03,103.0541
150345,2024-05-03,56.6087
127890,2024-05-03,30.7509
134567,2024-05-03,25.2866
121098,2024-05-03,25.2876
144321,2024-05-03,55.2037
136789,2024-05-03,23.764
152167,2024-05-03,13.0941
118765,2024-05-03,120.2526
140987,2024-05-03,1580.1917
123456,2024-05-03,68.5675
138543,2024-05-03,118.4907
147210,2024-05-03,34.0877
129876,2024-05-03,56.9387
153456,2024-05-03,61.3102
131234,2024-05-03,13.2598
154321,2024-05-03,20.6383
125497,2024-05-06,140.2345
119418,2024-05-06,43.0159
148540,2024-05-06,26.9414
135773,2024-05-06,69.7043
142517,2024-05-06,646.8431
118834,2024-05-06,69.1623
122639,2024-05-06,69.9956
133322,2024-05-06,24.1319
147839,2024-05-06,52.2487
151234,2024-05-06,89.7613
128472,2024-05-06,25.2194
138291,2024-05-06,47.3478
145672,2024-05-06,34.8411
116543,2024-05-06,45.1963
139847,2024-05-06,52.6371
120987,2024-05-06,76.0357
143256,2024-05-06,13.6972
137654,2024-05-06,57.6523
149012,2024-05-06,783.9862
124567,2024-05-06,73.0321
132198,2024-05-06,104.862
146783,2024-05-06,34.4714
141234,2024-05-06,35.7441
115678,2024-05-06,103.929
150345,2024-05-06,58.1997
127890,2024-05-06,30.8458
134567,2024-05-06,25.1845
144321,2024-05-06,55.0001
136789,2024-05-06,23.399
152167,2024-05-06,12.7492
118765,2024-05-06,119.364
140987,2024-05-06,1582.1029
123456,2024-05-06,68.8188
138543,2024-05-06,118.2652
147210,2024-05-06,33.9018
129876,2024-05-06,56.3161
153456,2024-05-06,61.5129
154321,2024-05-06,20.9557
125497,2024-05-07,141.6011
119418,2024-05-07,43.3881
148540,2024-05-07,26.3746
135773,2024-05-07,69.6319
142517,2024-05-07,646.4152
118834,2024-05-07,69.2623
122639,2024-05-07,70.3478
133322,2024-05-07,24.2051
147839,2024-05-07,51.7184
151234,2024-05-07,90.3889
128472,2024-05-07,24.3326
138291,2024-05-07,47.0411
145672,2024-05-07,35.3325
116543,2024-05-07,45.4077
139847,2024-05-07,52.363
120987,2024-05-07,75.0054
143256,2024-05-07,13.5691
137654,2024-05-07,58.7437
149012,2024-05-07,783.5416
124567,2024-05-07,72.8672
132198,2024-05-07,104.9029
146783,2024-05-07,34.3496
141234,2024-05-07,35.8848
115678,2024-05-07,104.1322
150345,2024-05-07,57.8967
127890,2024-05-07,30.5903
134567,2024-05-07,24.7037
121098,2024-05-07,25.1241
144321,2024-05-07,54.1684
136789,2024-05-07,23.2651
152167,2024-05-07,12.9201
118765,2024-05-07,118.4058
140987,2024-05-07,1584.0775
123456,2024-05-07,69.0555
138543,2024-05-07,118.6627
147210,2024-05-07,34.1045
129876,2024-05-07,55.7013
153456,2024-05-07,61.8394
131234,2024-05-07,13.6569
154321,2024-05-07,20.1251
125497,2024-05-08,141.337
119418,2024-05-08,44.4231
148540,2024-05-08,26.2886
135773,2024-05-08,68.3393
142517,2024-05-08,647.5863
118834,2024-05-08,69.1875
122639,2024-05-08,70.6185
133322,2024-05-08,24.2991
147839,2024-05-08,51.4256
151234,2024-05-08,89.4328
128472,2024-05-08,23.9533
138291,2024-05-08,46.5353
145672,2024-05-08,35.6598
116543,2024-05-08,45.5567
139847,2024-05-08,53.0292
120987,2024-05-08,76.4521
143256,2024-05-08,13.5693
137654,2024-05-08,58.2705
149012,2024-05-08,783.6776
124567,2024-05-08,72.8496
132198,2024-05-08,104.7741
146783,2024-05-08,34.3338
141234,2024-05-08,36.3221
115678,2024-05-08,105.5015
150345,2024-05-08,58.8589
127890,2024-05-08,29.6678
134567,2024-05-08,24.7232
121098,2024-05-08,24.9756
136789,2024-05-08,23.5854
152167,2024-05-08,12.8525
118765,2024-05-08,117.8734
140987,2024-05-08,1584.5841
123456,2024-05-08,68.8105
138543,2024-05-08,118.8181
147210,2024-05-08,33.7056
129876,2024-05-08,56.2181
153456,2024-05-08,62.6668
131234,2024-05-08,13.9571
154321,2024-05-08,20.1784
125497,2024-05-09,143.9896
119418,2024-05-09,45.2562
148540,2024-05-09,25.4906
135773,2024-05-09,68.6537
142517,2024-05-09,648.542
118834,2024-05-09,69.617
122639,2024-05-09,70.6333
133322,2024-05-09,24.3031
147839,2024-05-09,51.0392
151234,2024-05-09,88.6044
128472,2024-05-09,23.1751
138291,2024-05-09,46.9371
145672,2024-05-09,36.2092
116543,2024-05-09,46.1082
139847,2024-05-09,53.4806
120987,2024-05-09,76.6401
143256,2024-05-09,13.093
137654,2024-05-09,59.5213
149012,2024-05-09,783.8192
124567,2024-05-09,73.5056
132198,2024-05-09,104.9905
146783,2024-05-09,34.4181
141234,2024-05-09,36.3963
115678,2024-05-09,106.5165
150345,2024-05-09,58.6951
127890,2024-05-09,29.9835
121098,2024-05-09,25.37
144321,2024-05-09,51.4466
136789,2024-05-09,22.7588
152167,2024-05-09,12.7267
118765,2024-05-09,119.939
140987,2024-05-09,1583.8368
123456,2024-05-09,69.0095
138543,2024-05-09,118.68
147210,2024-05-09,33.7823
129876,2024-05-09,56.6231
153456,2024-05-09,62.4533
131234,2024-05-09,13.8863
154321,2024-05-09,20.4104
125497,2024-05-10,145.0587
119418,2024-05-10,45.7852
148540,2024-05-10,25.0303
135773,2024-05-10,67.3977
142517,2024-05-10,648.7363
118834,2024-05-10,69.2851
122639,2024-05-10,70.0283
133322,2024-05-10,24.6788
147839,2024-05-10,51.5029
151234,2024-05-10,88.6512
128472,2024-05-10,21.9011
145672,2024-05-10,36.0212
116543,2024-05-10,46.212
139847,2024-05-10,53.7221
120987,2024-05-10,74.9932
143256,2024-05-10,12.8169
124567,2024-05-10,73.3314
132198,2024-05-10,105.4072
146783,2024-05-10,34.8149
141234,2024-05-10,36.1176
115678,2024-05-10,106.1939
150345,2024-05-10,60.7536
127890,2024-05-10,30.988
134567,2024-05-10,25.0024
121098,2024-05-10,25.1258
144321,2024-05-10,51.4285
136789,2024-05-10,22.5441
152167,2024-05-10,12.7206
118765,2024-05-10,121.475
140987,2024-05-10,1582.161
123456,2024-05-10,69.2332
138543,2024-05-10,118.0909
147210,2024-05-10,34.0003
129876,2024-05-10,57.2592
153456,2024-05-10,62.1901
131234,2024-05-10,14.3849
154321,2024-05-10,20.4451
125497,2024-05-13,146.7634
119418,2024-05-13,46.5709
148540,2024-05-13,24.7908
135773,2024-05-13,65.1856
142517,2024-05-13,649.7946
118834,2024-05-13,69.3157
122639,2024-05-13,70.3194
133322,2024-05-13,24.9106
147839,2024-05-13,51.4771
151234,2024-05-13,89.1284
128472,2024-05-13,21.8772
138291,2024-05-13,46.2297
145672,2024-05-13,35.98
116543,2024-05-13,45.4129
139847,2024-05-13,53.2987
120987,2024-05-13,76.685
143256,2024-05-13,12.6495
137654,2024-05-13,61.7292
149012,2024-05-13,784.5565
124567,2024-05-13,73.1738
132198,2024-05-13,105.4608
146783,2024-05-13,34.3829
141234,2024-05-13,36.6898
115678,2024-05-13,105.6225
150345,2024-05-13,60.4515
127890,2024-05-13,29.5624
134567,2024-05-13,25.3969
121098,2024-05-13,24.9805
144321,2024-05-13,51.0939
136789,2024-05-13,22.4642
152167,2024-05-13,12.8103
118765,2024-05-13,124.2942
140987,2024-05-13,1584.1458
123456,2024-05-13,68.6211
147210,2024-05-13,34.1338
129876,2024-05-13,57.6162
153456,2024-05-13,62.6106
131234,2024-05-13,14.1509
154321,2024-05-13,20.8446
125497,2024-05-14,149.0492
119418,2024-05-14,47.2604
148540,2024-05-14,25.3958
135773,2024-05-14,64.9308
142517,2024-05-14,650.1006
118834,2024-05-14,69.6
122639,2024-05-14,70.0016
133322,2024-05-14,24.7637
147839,2024-05-14,51.8425
151234,2024-05-14,89.6803
128472,2024-05-14,21.173
138291,2024-05-14,46.2881
145672,2024-05-14,36.2719
116543,2024-05-14,44.9861
139847,2024-05-14,51.5751
120987,2024-05-14,77.4377
143256,2024-05-14,12.6618
137654,2024-05-14,61.8797
149012,2024-05-14,785.6333
124567,2024-05-14,73.5696
132198,2024-05-14,105.697
146783,2024-05-14,34.1368
141234,2024-05-14,36.8345
115678,2024-05-14,104.6033
127890,2024-05-14,29.3887
134567,2024-05-14,25.206
121098,2024-05-14,25.3423
144321,2024-05-14,51.4337
136789,2024-05-14,22.0202
152167,2024-05-14,12.7378
118765,2024-05-14,124.5902
123456,2024-05-14,68.6636
138543,2024-05-14,118.9857
147210,2024-05-14,34.0382
129876,2024-05-14,58.5841
153456,2024-05-14,63.1915
131234,2024-05-14,14.0387
154321,2024-05-14,20.3251
125497,2024-05-15,149.9876
119418,2024-05-15,48.2956
148540,2024-05-15,25.4273
135773,2024-05-15,64.2403
142517,2024-05-15,650.1338
118834,2024-05-15,69.8294
122639,2024-05-15,70.2012
133322,2024-05-15,24.4819
147839,2024-05-15,52.2096
151234,2024-05-15,89.614
128472,2024-05-15,20.7655
138291,2024-05-15,45.1154
145672,2024-05-15,36.751
116543,2024-05-15,45.2351
139847,2024-05-15,51.28
120987,2024-05-15,77.9227
143256,2024-05-15,12.4271
137654,2024-05-15,61.7957
149012,2024-05-15,785.3228
124567,2024-05-15,73.342
132198,2024-05-15,105.763
146783,2024-05-15,34.2078
141234,2024-05-15,36.7691
115678,2024-05-15,103.7328
150345,2024-05-15,61.7805
127890,2024-05-15,29.2562
134567,2024-05-15,25.1566
121098,2024-05-15,25.7561
144321,2024-05-15,51.5856
136789,2024-05-15,21.8057
152167,2024-05-15,12.7815
118765,2024-05-15,126.7007
140987,2024-05-15,1582.6207
123456,2024-05-15,68.9465
138543,2024-05-15,119.2011
147210,2024-05-15,33.8102
129876,2024-05-15,59.3584
153456,2024-05-15,64.5709
131234,2024-05-15,14.1442
154321,2024-05-15,19.5431
125497,2024-05-16,152.1087
119418,2024-05-16,47.9884
148540,2024-05-16,26.0007
135773,2024-05-16,63.2431
142517,2024-05-16,648.8366
118834,2024-05-16,69.7576
122639,2024-05-16,70.2104
133322,2024-05-16,24.5672
147839,2024-05-16,52.241
151234,2024-05-16,90.5629
138291,2024-05-16,45.0867
145672,2024-05-16,37.442
116543,2024-05-16,45.1243
139847,2024-05-16,51.0817
120987,2024-05-16,78.7521
143256,2024-05-16,12.3741
137654,2024-05-16,62.0236
149012,2024-05-16,784.7204
124567,2024-05-16,73.2083
132198,2024-05-16,105.7319
146783,2024-05-16,34.6049
141234,2024-05-16,37.3262
115678,2024-05-16,103.4243
150345,2024-05-16,62.6797
127890,2024-05-16,29.1631
134567,2024-05-16,25.168
121098,2024-05-16,25.5308
144321,2024-05-16,51.6959
136789,2024-05-16,21.271
152167,2024-05-16,13.15
118765,2024-05-16,126.6457
140987,2024-05-16,1583.9666
123456,2024-05-16,68.9051
138543,2024-05-16,119.4039
147210,2024-05-16,33.6503
129876,2024-05-16,59.6877
153456,2024-05-16,64.0849
131234,2024-05-16,14.0757
154321,2024-05-16,19.9061
125497,2024-05-17,151.2586
119418,2024-05-17,49.3382
142517,2024-05-17,649.5634
118834,2024-05-17,69.9517
133322,2024-05-17,24.775
147839,2024-05-17,52.0729
151234,2024-05-17,90.3254
128472,2024-05-17,20.396
138291,2024-05-17,46.0224
145672,2024-05-17,36.9185
116543,2024-05-17,45.2119
139847,2024-05-17,50.9821
120987,2024-05-17,77.2311
143256,2024-05-17,12.4821
137654,2024-05-17,61.0323
149012,2024-05-17,786.6682
124567,2024-05-17,73.1269
132198,2024-05-17,105.5861
146783,2024-05-17,35.0143
141234,2024-05-17,37.6991
115678,2024-05-17,104.1821
150345,2024-05-17,62.9079
127890,2024-05-17,28.7668
134567,2024-05-17,24.5013
121098,2024-05-17,25.727
144321,2024-05-17,52.2488
136789,2024-05-17,21.8176
152167,2024-05-17,13.4111
118765,2024-05-17,131.0651
140987,2024-05-17,1582.8762
123456,2024-05-17,68.7922
138543,2024-05-17,118.5218
147210,2024-05-17,33.284
129876,2024-05-17,59.2883
153456,2024-05-17,62.7812
131234,2024-05-17,14.1738
154321,2024-05-17,19.9692
125497,2024-05-20,153.1823
119418,2024-05-20,47.7843
148540,2024-05-20,25.6524
135773,2024-05-20,63.1678
142517,2024-05-20,649.8222
118834,2024-05-20,70.2314
122639,2024-05-20,70.6632
133322,2024-05-20,24.6185
147839,2024-05-20,53.3153
151234,2024-05-20,90.8662
128472,2024-05-20,20.7527
138291,2024-05-20,44.6569
145672,2024-05-20,37.4736
116543,2024-05-20,45.1277
139847,2024-05-20,50.7876
120987,2024-05-20,76.3176
143256,2024-05-20,12.2521
137654,2024-05-20,62.3409
149012,2024-05-20,787.0151
132198,2024-05-20,105.0165
146783,2024-05-20,34.9602
141234,2024-05-20,37.755
115678,2024-05-20,103.5016
150345,2024-05-20,61.3985
127890,2024-05-20,28.0579
134567,2024-05-20,24.7605
121098,2024-05-20,26.1147
144321,2024-05-20,51.7688
136789,2024-05-20,21.9892
152167,2024-05-20,13.6399
118765,2024-05-20,131.0526
140987,2024-05-20,1583.7581
123456,2024-05-20,68.5045
138543,2024-05-20,118.3954
147210,2024-05-20,33.2886
129876,2024-05-20,59.0141
153456,2024-05-20,62.0425
131234,2024-05-20,14.2643
154321,2024-05-20,19.7505
125497,2024-05-21,151.1031
119418,2024-05-21,47.1409
148540,2024-05-21,26.4487
142517,2024-05-21,649.844
118834,2024-05-21,70.0676
122639,2024-05-21,70.766
133322,2024-05-21,24.9418
147839,2024-05-21,52.1776
151234,2024-05-21,91.0358
128472,2024-05-21,21.2354
138291,2024-05-21,43.0394
145672,2024-05-21,38.6791
116543,2024-05-21,45.2451
139847,2024-05-21,50.8095
120987,2024-05-21,76.4088
143256,2024-05-21,11.8614
137654,2024-05-21,62.4792
149012,2024-05-21,786.3426
124567,2024-05-21,72.7838
132198,2024-05-21,105.0091
146783,2024-05-21,34.5293
141234,2024-05-21,37.6431
115678,2024-05-21,103.3026
150345,2024-05-21,63.0399
127890,2024-05-21,28.6621
134567,2024-05-21,24.7126
121098,2024-05-21,26.5628
144321,2024-05-21,50.5048
136789,2024-05-21,21.562
152167,2024-05-21,13.4027
118765,2024-05-21,132.4246
140987,2024-05-21,1581.6822
123456,2024-05-21,68.651
138543,2024-05-21,118.2903
147210,2024-05-21,32.8135
129876,2024-05-21,59.3094
153456,2024-05-21,61.0673
131234,2024-05-21,14.2252
154321,2024-05-21,20.2277
125497,2024-05-22,150.4457
119418,2024-05-22,47.0899
148540,2024-05-22,26.8075
135773,2024-05-22,65.1749
142517,2024-05-22,650.0508
118834,2024-05-22,70.0281
122639,2024-05-22,71.0481
133322,2024-05-22,24.9181
147839,2024-05-22,52.4811
151234,2024-05-22,91.8063
128472,2024-05-22,21.2159
138291,2024-05-22,41.6072
145672,2024-05-22,37.8773
116543,2024-05-22,45.1162
139847,2024-05-22,51.7779
120987,2024-05-22,75.9988
143256,2024-05-22,11.9691
137654,2024-05-22,62.2441
149012,2024-05-22,788.1377
124567,2024-05-22,73.0629
132198,2024-05-22,105.1139
146783,2024-05-22,34.4954
141234,2024-05-22,37.9851
115678,2024-05-22,101.5256
150345,2024-05-22,65.1654
127890,2024-05-22,28.5965
121098,2024-05-22,26.8339
144321,2024-05-22,50.2512
136789,2024-05-22,21.9731
152167,2024-05-22,13.2159
118765,2024-05-22,134.0739
140987,2024-05-22,1581.0581
123456,2024-05-22,68.4093
138543,2024-05-22,118.2994
147210,2024-05-22,32.7876
129876,2024-05-22,58.9633
153456,2024-05-22,62.0157
131234,2024-05-22,14.4091
154321,2024-05-22,20.1881
125497,2024-05-23,154.1347
119418,2024-05-23,46.9858
148540,2024-05-23,26.2221
135773,2024-05-23,64.5235
142517,2024-05-23,650.0969
118834,2024-05-23,69.8788
122639,2024-05-23,71.4138
133322,2024-05-23,24.7958
147839,2024-05-23,51.6997
151234,2024-05-23,91.2366
128472,2024-05-23,21.5084
138291,2024-05-23,40.8611
145672,2024-05-23,37.7922
139847,2024-05-23,51.5307
120987,2024-05-23,75.7853
143256,2024-05-23,12.1233
137654,2024-05-23,61.5391
149012,2024-05-23,788.148
124567,2024-05-23,72.9458
132198,2024-05-23,105.0786
146783,2024-05-23,34.4485
141234,2024-05-23,38.0539
115678,2024-05-23,99.3716
150345,2024-05-23,67.5393
127890,2024-05-23,28.7597
134567,2024-05-23,25.8119
121098,2024-05-23,26.9737
144321,2024-05-23,50.2068
136789,2024-05-23,21.8984
152167,2024-05-23,13.4984
118765,2024-05-23,132.83
140987,2024-05-23,1582.2171
123456,2024-05-23,68.3377
138543,2024-05-23,118.0593
147210,2024-05-23,32.752
129876,2024-05-23,58.8084
153456,2024-05-23,61.4821
131234,2024-05-23,14.4669
154321,2024-05-23,20.635
125497,2024-05-24,156.9029
119418,2024-05-24,46.792
148540,2024-05-24,26.4992
135773,2024-05-24,66.4288
142517,2024-05-24,650.6192
118834,2024-05-24,70.36
122639,2024-05-24,72.0069
133322,2024-05-24,24.5526
147839,2024-05-24,53.0209
151234,2024-05-24,90.2114
128472,2024-05-24,21.6014
138291,2024-05-24,41.3679
145672,2024-05-24,37.4884
116543,2024-05-24,45.6348
139847,2024-05-24,50.7809
120987,2024-05-24,75.7661
143256,2024-05-24,11.7945
137654,2024-05-24,62.9255
149012,2024-05-24,787.9045
124567,2024-05-24,73.195
132198,2024-05-24,104.8412
146783,2024-05-24,34.6445
141234,2024-05-24,38.1833
115678,2024-05-24,99.9685
150345,2024-05-24,66.9014
127890,2024-05-24,28.7121
134567,2024-05-24,25.9918
121098,2024-05-24,26.9526
144321,2024-05-24,48.612
136789,2024-05-24,21.7883
152167,2024-05-24,13.1878
118765,2024-05-24,132.2555
140987,2024-05-24,1581.6504
123456,2024-05-24,68.2085
138543,2024-05-24,117.7089
147210,2024-05-24,32.794
129876,2024-05-24,57.9501
153456,2024-05-24,61.0183
131234,2024-05-24,14.5843
154321,2024-05-24,20.6662
125497,2024-05-27,161.6709
119418,2024-05-27,46.8047
148540,2024-05-27,25.9717
135773,2024-05-27,66.0713
142517,2024-05-27,649.627
118834,2024-05-27,70.2656
122639,2024-05-27,71.9838
133322,2024-05-27,24.3697
147839,2024-05-27,52.5724
151234,2024-05-27,91.618
128472,2024-05-27,20.5026
138291,2024-05-27,41.7746
145672,2024-05-27,37.8637
116543,2024-05-27,45.7902
139847,2024-05-27,50.2027
120987,2024-05-27,75.5857
143256,2024-05-27,11.8202
137654,2024-05-27,63.4368
149012,2024-05-27,788.8467
124567,2024-05-27,72.8657
132198,2024-05-27,104.5794
146783,2024-05-27,34.352
141234,2024-05-27,38.1296
115678,2024-05-27,98.4216
150345,2024-05-27,67.847
127890,2024-05-27,28.5329
121098,2024-05-27,26.8435
144321,2024-05-27,48.3891
136789,2024-05-27,22.0131
152167,2024-05-27,13.7323
118765,2024-05-27,132.2572
140987,2024-05-27,1582.7645
123456,2024-05-27,68.4683
138543,2024-05-27,118.9357
147210,2024-05-27,32.784
129876,2024-05-27,57.3657
153456,2024-05-27,60.1377
131234,2024-05-27,14.0992
154321,2024-05-27,20.8865
125497,2024-05-28,163.5917
119418,2024-05-28,47.4608
148540,2024-05-28,26.4308
135773,2024-05-28,67.6144
142517,2024-05-28,649.8162
118834,2024-05-28,70.4061
122639,2024-05-28,72.0046
133322,2024-05-28,24.0517
147839,2024-05-28,53.0812
151234,2024-05-28,91.5544
128472,2024-05-28,20.7518
138291,2024-05-28,41.2076
145672,2024-05-28,37.7363
116543,2024-05-28,45.5181
139847,2024-05-28,49.9275
120987,2024-05-28,75.162
143256,2024-05-28,12.2522
137654,2024-05-28,64.118
149012,2024-05-28,787.8921
124567,2024-05-28,72.6684
146783,2024-05-28,34.6895
141234,2024-05-28,37.476
115678,2024-05-28,97.3111
150345,2024-05-28,69.3742
127890,2024-05-28,28.4801
134567,2024-05-28,25.9561
121098,2024-05-28,26.9847
144321,2024-05-28,47.623
136789,2024-05-28,22.1346
152167,2024-05-28,13.9601
118765,2024-05-28,130.5157
140987,2024-05-28,1582.7917
123456,2024-05-28,68.4519
138543,2024-05-28,119.2239
147210,2024-05-28,32.4058
129876,2024-05-28,58.0731
153456,2024-05-28,60.4051
131234,2024-05-28,13.433
154321,2024-05-28,21.5436
125497,2024-05-29,161.4098
119418,2024-05-29,47.1092
148540,2024-05-29,26.4878
135773,2024-05-29,66.7239
142517,2024-05-29,650.4461
118834,2024-05-29,70.7041
122639,2024-05-29,72.3751
133322,2024-05-29,23.9269
147839,2024-05-29,53.1355
151234,2024-05-29,92.9121
128472,2024-05-29,20.6752
138291,2024-05-29,40.8364
145672,2024-05-29,38.5018
116543,2024-05-29,45.8389
139847,2024-05-29,49.7159
120987,2024-05-29,75.1983
143256,2024-05-29,12.0298
137654,2024-05-29,65.6961
124567,2024-05-29,72.8784
132198,2024-05-29,104.638
146783,2024-05-29,34.413
141234,2024-05-29,37.629
115678,2024-05-29,97.479
150345,2024-05-29,67.9921
127890,2024-05-29,28.7587
134567,2024-05-29,25.6547
121098,2024-05-29,26.985
144321,2024-05-29,47.6224
136789,2024-05-29,22.5884
152167,2024-05-29,14.0748
118765,2024-05-29,133.711
140987,2024-05-29,1586.0109
123456,2024-05-29,69.0887
138543,2024-05-29,119.0479
147210,2024-05-29,32.6206
129876,2024-05-29,58.5008
153456,2024-05-29,60.129
131234,2024-05-29,13.3378
154321,2024-05-29,21.5198
125497,2024-05-30,161.7057
119418,2024-05-30,46.1259
148540,2024-05-30,26.7666
135773,2024-05-30,67.2559
142517,2024-05-30,650.8446
118834,2024-05-30,70.6217
122639,2024-05-30,72.005
133322,2024-05-30,23.936
147839,2024-05-30,53.1185
151234,2024-05-30,92.7726
128472,2024-05-30,21.1868
145672,2024-05-30,37.4648
116543,2024-05-30,46.3789
139847,2024-05-30,49.4672
120987,2024-05-30,73.3928
143256,2024-05-30,12.2382
137654,2024-05-30,67.3695
149012,2024-05-30,787.7832
124567,2024-05-30,73.3036
132198,2024-05-30,104.3204
146783,2024-05-30,34.2084
141234,2024-05-30,37.1201
115678,2024-05-30,98.8177
150345,2024-05-30,68.5101
127890,2024-05-30,28.4537
134567,2024-05-30,26.0549
121098,2024-05-30,27.4055
144321,2024-05-30,47.2772
136789,2024-05-30,22.719
152167,2024-05-30,13.7939
118765,2024-05-30,133.4854
140987,2024-05-30,1588.3894
123456,2024-05-30,69.1448
138543,2024-05-30,118.8534
147210,2024-05-30,32.2884
129876,2024-05-30,58.083
153456,2024-05-30,59.2394
131234,2024-05-30,13.4922
154321,2024-05-30,22.0701
125497,2024-05-31,163.0922
119418,2024-05-31,47.2817
148540,2024-05-31,26.4657
135773,2024-05-31,67.5131
142517,2024-05-31,650.2541
118834,2024-05-31,70.5541
122639,2024-05-31,71.9943
133322,2024-05-31,23.5349
147839,2024-05-31,52.5289
151234,2024-05-31,92.8681
128472,2024-05-31,21.1941
138291,2024-05-31,41.8021
145672,2024-05-31,36.9631
116543,2024-05-31,46.2194
139847,2024-05-31,49.4376
120987,2024-05-31,69.6285
137654,2024-05-31,68.2041
149012,2024-05-31,788.2942
124567,2024-05-31,73.4023
146783,2024-05-31,34.229
141234,2024-05-31,37.2909
115678,2024-05-31,99.3151
150345,2024-05-31,68.5576
127890,2024-05-31,28.3142
134567,2024-05-31,25.3495
121098,2024-05-31,28.0377
144321,2024-05-31,47.8913
136789,2024-05-31,22.8096
152167,2024-05-31,13.8339
118765,2024-05-31,133.2953
